timestamp,pm1,pm4,pm25,pm10,n05,n1,n25,n4,n10,tps
2023-12-15 19:45:40,2.2,8.1,5.4,9.4,6.7,13.6,17.0,17.5,17.6,1.0
2023-12-15 19:45:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
2023-12-15 19:45:42,1.2,2.3,1.9,2.6,7.0,9.2,9.8,9.9,9.9,0.7
2023-12-15 19:45:43,1.2,2.5,1.9,2.7,6.9,9.2,9.8,9.9,10.0,0.9
2023-12-15 19:45:45,1.2,2.3,1.8,2.5,7.0,9.1,9.7,9.8,9.8,0.9
2023-12-15 19:45:46,1.2,2.2,1.8,2.4,6.9,9.0,9.6,9.7,9.7,0.9
2023-12-15 19:45:47,1.2,2.4,1.9,2.6,6.7,8.8,9.5,9.6,9.6,0.9
2023-12-15 19:45:48,1.2,2.0,1.6,2.2,6.8,8.7,9.2,9.3,9.3,0.8
2023-12-15 19:45:49,1.1,1.7,1.5,1.8,7.0,8.6,8.9,9.0,9.0,0.7
2023-12-15 19:45:50,1.1,1.7,1.4,1.8,6.8,8.4,8.7,8.8,8.8,0.7
2023-12-15 19:45:51,1.1,1.5,1.3,1.6,6.7,8.2,8.4,8.5,8.5,0.7
2023-12-15 19:45:52,1.0,1.5,1.3,1.5,6.5,8.0,8.2,8.2,8.2,0.7
2023-12-15 19:45:53,1.0,1.5,1.3,1.6,6.3,7.7,8.0,8.1,8.1,0.8
2023-12-15 19:45:54,1.0,1.5,1.3,1.6,6.0,7.5,7.7,7.8,7.8,0.8
2023-12-15 19:49:20,0.9,1.4,1.2,1.5,5.8,7.2,7.4,7.5,7.5,0.8
2023-12-15 19:49:21,0.9,1.5,1.3,1.6,5.5,6.9,7.2,7.3,7.3,0.8
2023-12-15 19:49:22,0.9,1.3,1.1,1.4,5.4,6.7,6.9,7.0,7.0,0.7
2023-12-15 19:49:23,0.8,1.2,1.0,1.3,5.3,6.5,6.7,6.7,6.7,0.7
2023-12-15 19:49:24,0.8,1.2,1.1,1.3,5.1,6.3,6.5,6.5,6.5,0.7
2023-12-15 19:49:25,0.8,1.3,1.1,1.4,4.9,6.1,6.4,6.4,6.4,0.7
