timestamp,pm1,pm4,pm25,pm10,n05,n1,n25,n4,n10,tps
2023-11-22 01:49:57,1.2,2.5,1.9,2.7,6.8,9.1,9.7,9.9,9.9,1.0
2023-11-22 01:49:58,1.3,2.5,2.0,2.8,6.9,9.3,10.0,10.1,10.1,1.0
2023-11-22 01:49:59,1.3,2.6,2.0,2.9,7.1,9.5,10.2,10.3,10.3,1.0
2023-11-22 01:50:00,1.3,2.6,2.1,2.9,7.2,9.6,10.3,10.4,10.5,1.0
2023-11-22 01:50:01,1.3,2.6,2.1,2.9,7.2,9.6,10.3,10.5,10.5,1.0
2023-11-22 01:50:02,1.3,2.6,2.1,2.9,7.2,9.7,10.4,10.5,10.6,1.0
2023-11-22 01:50:03,1.3,2.6,2.1,2.9,7.2,9.7,10.4,10.5,10.6,1.0
2023-11-22 01:50:05,1.3,2.6,2.1,2.9,7.2,9.6,10.3,10.4,10.5,1.0
2023-11-22 01:50:06,1.3,2.6,2.0,2.9,7.1,9.5,10.2,10.3,10.3,1.0
2023-11-22 01:50:07,1.3,2.6,2.0,2.8,7.0,9.4,10.1,10.2,10.3,1.0
2023-11-22 01:50:08,1.3,2.5,2.0,2.8,7.0,9.3,10.0,10.1,10.2,1.0
2023-11-22 01:50:09,1.3,2.5,2.0,2.8,6.9,9.2,9.9,10.0,10.1,1.0
2023-11-22 01:50:10,1.3,2.5,2.0,2.8,6.9,9.2,9.9,10.1,10.1,1.0
2023-11-22 01:50:11,1.3,2.5,2.0,2.8,6.9,9.3,10.0,10.1,10.1,1.0
2023-11-22 01:50:12,1.3,2.5,2.0,2.8,6.9,9.2,9.9,10.0,10.0,1.0
2023-11-22 01:50:13,1.2,2.5,2.0,2.8,6.9,9.2,9.9,10.0,10.0,1.0
2023-11-22 01:50:14,1.3,2.5,2.0,2.8,6.9,9.2,9.9,10.0,10.0,1.0
2023-11-22 01:50:15,1.3,2.5,2.0,2.8,7.0,9.3,10.0,10.1,10.1,1.0
2023-11-22 01:50:16,1.3,2.6,2.0,2.8,7.0,9.4,10.1,10.2,10.2,1.0
2023-11-22 01:50:17,1.3,2.6,2.0,2.8,7.0,9.4,10.1,10.2,10.3,1.0
2023-11-22 01:50:18,1.3,2.5,2.0,2.8,7.0,9.3,10.0,10.1,10.1,1.0
2023-11-22 01:50:19,1.3,2.5,2.0,2.8,6.9,9.2,9.9,10.0,10.0,1.0
2023-11-22 01:50:20,1.2,2.5,1.9,2.7,6.8,9.1,9.8,9.9,9.9,1.0
2023-11-22 01:50:21,1.2,2.4,1.9,2.7,6.7,9.0,9.7,9.8,9.8,1.0
2023-11-22 01:50:22,1.2,2.4,1.9,2.7,6.7,8.9,9.6,9.7,9.7,1.0
2023-11-22 01:50:23,1.2,2.4,1.9,2.6,6.6,8.8,9.5,9.6,9.6,1.0
2023-11-22 01:50:24,1.2,2.3,1.8,2.6,6.5,8.6,9.3,9.4,9.4,1.0
2023-11-22 01:50:25,1.2,2.3,1.8,2.6,6.4,8.5,9.2,9.3,9.3,1.0
2023-11-22 01:50:26,1.2,2.3,1.8,2.5,6.4,8.5,9.1,9.2,9.2,1.0
2023-11-22 01:50:27,1.1,2.3,1.8,2.5,6.3,8.4,9.1,9.2,9.2,1.0
2023-11-22 01:50:28,1.1,2.3,1.8,2.5,6.3,8.4,9.0,9.1,9.2,1.0
2023-11-22 01:50:29,1.1,2.3,1.8,2.5,6.3,8.4,9.0,9.1,9.1,1.0
2023-11-22 01:50:30,1.1,2.3,1.8,2.5,6.2,8.3,9.0,9.1,9.1,1.0
